Date,PM2.5
2018-01-01,63.349999999999994
2018-01-02,43.88
2018-01-03,16.25
2018-01-04,25.55
2018-01-05,18.5
2018-01-06,16.25
2018-01-07,29.0
2018-01-08,15.62
2018-01-09,6.050000000000001
2018-01-10,14.6
2018-01-11,24.75
2018-01-12,30.85
2018-01-13,10.0
2018-01-14,8.459999999999999
2018-01-15,22.1
2018-01-16,29.45
2018-01-17,25.049999999999997
2018-01-18,21.049999999999997
2018-01-19,18.1
2018-01-20,3.22
2018-01-21,7.5
2018-01-22,10.0
2018-01-23,9.0
2018-01-24,9.05
2018-01-25,11.2
2018-01-26,9.2
2018-01-27,8.35
2018-01-28,9.85
2018-01-29,8.6
2018-01-30,7.3
2018-01-31,16.2
2018-02-01,25.619999999999997
2018-02-02,26.65
2018-02-03,27.45
2018-02-04,28.5
2018-02-05,27.65
2018-02-06,36.45
2018-02-07,14.16
2018-02-08,10.3
2018-02-09,18.0
2018-02-10,17.25
2018-02-11,16.799999999999997
2018-02-12,8.9
2018-02-13,6.04
2018-02-14,8.55
2018-02-15,11.95
2018-02-16,7.9
2018-02-17,10.5
2018-02-18,11.15
2018-02-19,3.6599999999999993
2018-02-20,4.85
2018-02-21,7.25
2018-02-22,7.300000000000001
2018-02-23,4.25
2018-02-24,6.8
2018-02-25,6.88
2018-02-26,7.3
2018-02-27,5.8
2018-02-28,10.350000000000001
2018-03-01,8.7
2018-03-02,7.85
2018-03-03,5.875
2018-03-04,8.5
2018-03-05,7.7
2018-03-06,7.8
2018-03-07,12.3
2018-03-08,15.299999999999999
2018-03-09,13.775
2018-03-10,12.4
2018-03-11,5.65
2018-03-12,17.1
2018-03-13,14.25
2018-03-14,4.45
2018-03-15,3.8599999999999994
2018-03-16,5.449999999999999
2018-03-17,3.55
2018-03-18,6.05
2018-03-19,7.9
2018-03-20,11.2
2018-03-21,10.74
2018-03-22,9.65
2018-03-23,7.65
2018-03-24,9.1
2018-03-25,6.25
2018-03-26,6.25
2018-03-27,7.26
2018-03-28,11.55
2018-03-29,20.200000000000003
2018-03-30,20.65
2018-03-31,24.8
2018-04-01,24.85
2018-04-02,11.6
2018-04-03,13.399999999999999
2018-04-04,24.45
2018-04-05,32.1
2018-04-06,12.05
2018-04-07,10.7
2018-04-08,11.5
2018-04-09,14.2
2018-04-10,17.0
2018-04-11,14.85
2018-04-12,6.25
2018-04-13,7.8
2018-04-14,12.34
2018-04-15,14.7
2018-04-16,8.75
2018-04-17,4.9
2018-04-18,8.6
2018-04-19,7.199999999999999
2018-04-20,11.3
2018-04-21,17.8
2018-04-22,19.7
2018-04-23,24.700000000000003
2018-04-24,28.799999999999997
2018-04-25,22.200000000000003
2018-04-26,16.419999999999998
2018-04-27,17.15
2018-04-28,13.7
2018-04-29,10.8
2018-04-30,10.45
2018-05-01,11.45
2018-05-02,10.26
2018-05-03,12.55
2018-05-04,14.25
2018-05-05,16.1
2018-05-06,16.5
2018-05-07,16.7
2018-05-08,16.54
2018-05-09,22.6
2018-05-10,17.950000000000003
2018-05-11,10.0
2018-05-12,7.199999999999999
2018-05-13,7.25
2018-05-14,10.08
2018-05-15,9.1
2018-05-16,7.8
2018-05-17,8.5
2018-05-18,11.5
2018-05-19,13.55
2018-05-20,9.940000000000001
2018-05-21,11.0
2018-05-22,10.25
2018-05-23,8.4
2018-05-24,8.05
2018-05-25,4.4
2018-05-26,6.779999999999999
2018-05-27,11.95
2018-05-28,16.6
2018-05-29,17.4
2018-05-30,6.4
2018-05-31,8.75
2018-06-01,11.72
2018-06-02,14.0
2018-06-03,17.7
2018-06-04,20.05
2018-06-05,15.55
2018-06-06,17.6
2018-06-07,12.825000000000001
2018-06-08,16.65
2018-06-09,16.35
2018-06-10,15.2
2018-06-11,16.85
2018-06-12,18.5
2018-06-13,15.84
2018-06-14,21.15
2018-06-15,17.85
2018-06-16,10.15
2018-06-17,6.949999999999999
2018-06-18,9.149999999999999
2018-06-19,12.88
2018-06-20,21.95
2018-06-21,21.5
2018-06-22,22.75
2018-06-23,13.7
2018-06-24,11.600000000000001
2018-06-25,12.379999999999999
2018-06-26,11.9
2018-06-27,15.350000000000001
2018-06-28,15.600000000000001
2018-06-29,13.35
2018-06-30,11.2
2018-07-01,8.325
2018-07-02,7.75
2018-07-03,9.25
2018-07-04,18.4
2018-07-05,17.75
2018-07-06,17.35
2018-07-07,17.6
2018-07-08,17.5
2018-07-09,19.65
2018-07-10,16.5
2018-07-11,14.25
2018-07-12,12.399999999999999
2018-07-13,9.12
2018-07-14,11.2
2018-07-15,14.0
2018-07-16,14.2
2018-07-17,17.4
2018-07-18,14.9
2018-07-19,11.38
2018-07-20,6.75
2018-07-21,6.05
2018-07-22,8.05
2018-07-23,14.100000000000001
2018-07-24,19.15
2018-07-25,19.9
2018-07-26,21.9
2018-07-27,22.05
2018-07-28,16.95
2018-07-29,14.35
2018-07-30,9.95
2018-07-31,9.68
2018-08-01,10.1
2018-08-02,13.0
2018-08-03,17.9
2018-08-04,17.3
2018-08-05,17.95
2018-08-06,17.34
2018-08-07,18.950000000000003
2018-08-08,13.05
2018-08-09,14.0
2018-08-10,11.5
2018-08-11,10.95
2018-08-12,9.9
2018-08-13,11.45
2018-08-14,9.4
2018-08-15,11.3
2018-08-16,15.0
2018-08-17,17.4
2018-08-18,18.04
2018-08-19,20.6
2018-08-20,19.35
2018-08-21,20.450000000000003
2018-08-22,17.75
2018-08-23,21.35
2018-08-24,29.060000000000002
2018-08-25,32.35
2018-08-26,23.4
2018-08-27,22.4
2018-08-28,17.4
2018-08-29,11.899999999999999
2018-08-30,13.319999999999999
2018-08-31,17.9
2018-09-01,17.55
2018-09-02,14.4
2018-09-03,12.3
2018-09-04,11.45
2018-09-05,9.4
2018-09-06,9.35
2018-09-07,16.0
2018-09-08,19.5
2018-09-09,21.4
2018-09-10,16.25
2018-09-11,14.4
2018-09-12,14.3
2018-09-13,15.7
2018-09-14,12.75
2018-09-15,13.75
2018-09-16,11.75
2018-09-17,11.325
2018-09-18,13.0
2018-09-19,15.6
2018-09-20,18.4
2018-09-21,18.05
2018-09-22,13.2
2018-09-23,11.52
2018-09-24,15.100000000000001
2018-09-25,16.35
2018-09-26,17.0
2018-09-27,20.05
2018-09-28,24.35
2018-09-29,10.86
2018-09-30,11.7
2018-10-01,10.05
2018-10-02,9.25
2018-10-03,7.1
2018-10-04,6.1
2018-10-05,6.92
2018-10-06,11.95
2018-10-07,11.649999999999999
2018-10-08,12.3
2018-10-09,10.600000000000001
2018-10-10,10.2
2018-10-11,7.640000000000001
2018-10-12,8.4
2018-10-13,6.1000000000000005
2018-10-14,9.799999999999999
2018-10-15,8.0
2018-10-16,9.15
2018-10-17,8.525
2018-10-18,8.0
2018-10-19,7.625
2018-10-20,7.25
2018-10-21,13.5
2018-10-22,20.45
2018-10-23,24.060000000000002
2018-10-24,20.0
2018-10-25,26.35
2018-10-26,20.1
2018-10-27,24.75
2018-10-28,29.65
2018-10-29,42.2
2018-10-30,20.45
2018-10-31,15.399999999999999
2018-11-01,12.05
2018-11-02,11.2
2018-11-03,14.850000000000001
2018-11-04,23.080000000000002
2018-11-05,20.65
2018-11-06,11.6
